,name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
37361,Sayh al Uhaymir 543,30317,Valid,L5/6,3404.0,Found,2011.0,20.51182,57.286930000000005,"(20.511820, 57.286930)"
37362,Sayh al Uhaymir 544,30318,Valid,H5,670.0,Found,2011.0,20.388479999999998,57.00298000000001,"(20.388480, 57.002980)"
37363,Sayh al Uhaymir 545,30319,Valid,L~6,24.5,Found,2002.0,20.538120000000003,56.66567,"(20.538120, 56.665670)"
37364,Sayh al Uhaymir 546,30320,Valid,H5,1031.7,Found,2011.0,20.59947,57.14294,"(20.599470, 57.142940)"
37365,Sayh al Uhaymir 547,30321,Valid,L5,2353.0,Found,2011.0,20.09977,56.70506999999999,"(20.099770, 56.705070)"
37366,Sayh al Uhaymir 548,30322,Valid,H4,53.8,Found,2011.0,20.23798,56.93035,"(20.237980, 56.930350)"
37367,Sayh al Uhaymir 549,30323,Valid,H4,176.2,Found,2011.0,20.50483,56.83407,"(20.504830, 56.834070)"
37368,Sayh al Uhaymir 550,30324,Valid,H5,130.9,Found,2011.0,20.4247,56.650130000000004,"(20.424700, 56.650130)"
37369,Sayh al Uhaymir 551,30325,Valid,L6,89.7,Found,2011.0,20.77045,57.089119999999994,"(20.770450, 57.089120)"
37370,Sayh al Uhaymir 552,30326,Valid,L6,1484.0,Found,2010.0,20.59627,57.159169999999996,"(20.596270, 57.159170)"
37371,Sayh al Uhaymir 553,30327,Valid,L4,260.0,Found,2010.0,20.0992,56.598380000000006,"(20.099200, 56.598380)"
37372,Sayh al Uhaymir 554,30328,Valid,H6,2022.0,Found,2010.0,20.24095,56.6424,"(20.240950, 56.642400)"
37373,Sayh al Uhaymir 555,30329,Valid,H4/5,1324.0,Found,2010.0,20.05132,56.59222,"(20.051320, 56.592220)"
37374,Sayh al Uhaymir 556,30330,Valid,H6,2075.0,Found,2011.0,21.04035,57.043580000000006,"(21.040350, 57.043580)"
37376,Sayh al Uhaymir 558,30331,Valid,L5,48.5,Found,2004.0,21.06733,57.267669999999995,"(21.067330, 57.267670)"
37377,Schaap-Kooi,30332,Valid,H4,2700.0,Found,1910.0,-32.08333,21.33333,"(-32.083330, 21.333330)"
37378,Schwetz,30333,Valid,"Iron, IIIAB",21500.0,Found,1850.0,53.4,18.45,"(53.400000, 18.450000)"
37379,Scott City,30334,Valid,H5,2135.0,Found,1905.0,38.46667,-100.93333,"(38.466670, -100.933330)"
37400,Scott Glacier 06030,30335,Valid,Lodranite,11.4,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
37414,Scott Glacier 98200,30336,Valid,L4,311.5,Found,1998.0,-87.03333,-148.0,"(-87.033330, -148.000000)"
37415,Scott Glacier 98201,30337,Valid,L6,199.0,Found,1998.0,-87.03333,-148.0,"(-87.033330, -148.000000)"
37416,Scott Glacier 98202,30338,Valid,L6,84.3,Found,1998.0,-87.03333,-148.0,"(-87.033330, -148.000000)"
37417,Scottsville,30339,Valid,"Iron, IIAB",10000.0,Found,1867.0,36.76667,-86.16667,"(36.766670, -86.166670)"
37418,Scurry,30340,Valid,H5,118000.0,Found,1937.0,32.5,-101.0,"(32.500000, -101.000000)"
37419,Seagraves,30341,Valid,H4,13000.0,Found,1962.0,32.93333,-102.58333,"(32.933330, -102.583330)"
37420,Seagraves (b),30342,Valid,H5,4600.0,Found,1976.0,32.91722,-102.5,"(32.917220, -102.500000)"
37421,Seagraves (c),30343,Valid,L6/7,26810.0,Found,1989.0,32.98333,-102.56667,"(32.983330, -102.566670)"
37422,Seeläsgen,30344,Valid,"Iron, IAB-MG",102000.0,Found,1847.0,52.26667,15.55,"(52.266670, 15.550000)"
37423,Seemore Downs 001,30345,Valid,L/LL4,429.0,Found,1991.0,-30.58333,125.21667,"(-30.583330, 125.216670)"
37424,Séguédine,30346,Valid,H6,444.0,Found,2002.0,20.81833,12.97333,"(20.818330, 12.973330)"
37425,Seguin,30347,Valid,H6,750.0,Found,1956.0,39.36667,-100.63333,"(39.366670, -100.633330)"
37426,Seibert (a),30348,Valid,H5,3500.0,Found,1941.0,39.3,-102.83333,"(39.300000, -102.833330)"
37427,Seibert (b),30349,Valid,L6,8600.0,Found,1991.0,39.27667,-102.88667,"(39.276670, -102.886670)"
37428,Selcany,30350,Valid,Iron,20.0,Found,1900.0,49.75,14.416670000000002,"(49.750000, 14.416670)"
37429,Selden,30351,Valid,LL5,1560.0,Found,1960.0,39.53333,-100.56667,"(39.533330, -100.566670)"
37430,Seligman,30352,Valid,"Iron, IAB-MG",2200.0,Found,1949.0,35.28333,-112.86667,"(35.283330, -112.866670)"
37431,Selma,30353,Valid,H4,140600.0,Found,1906.0,32.4,-87.0,"(32.400000, -87.000000)"
37432,Seminole,30354,Valid,H4,43900.0,Found,1961.0,32.68333,-102.61667,"(32.683330, -102.616670)"
37433,Seminole (b),30355,Valid,H4,1184.0,Found,1965.0,32.54333,-102.705,"(32.543330, -102.705000)"
37434,Seminole (c),30356,Valid,H4,1711.0,Found,1967.0,32.55,-102.39166999999999,"(32.550000, -102.391670)"
37435,Seminole (d),30357,Valid,H6,1710.0,Found,1976.0,32.71667,-102.65,"(32.716670, -102.650000)"
37436,Seminole (e),30358,Valid,H5,758.2,Found,1977.0,32.71667,-102.65,"(32.716670, -102.650000)"
37437,Seminole (f),30359,Valid,H5,5421.0,Found,2008.0,32.700379999999996,-102.67268,"(32.700380, -102.672680)"
37438,Seminole (g),30360,Valid,H5,640.4,Found,1999.0,32.71667,-102.65,"(32.716670, -102.650000)"
37439,Seminole Draw (a),30361,Valid,L6,478.0,Found,1976.0,32.71667,-102.65,"(32.716670, -102.650000)"
37440,Seminole Draw (b),30362,Valid,H5,1192.7,Found,1976.0,32.71667,-102.65,"(32.716670, -102.650000)"
37441,Seneca,30363,Valid,H4,1900.0,Found,1936.0,39.83333,-96.06667,"(39.833330, -96.066670)"
37442,Seneca Falls,30364,Valid,"Iron, IIIAB",4000.0,Found,1850.0,42.91667,-76.78333,"(42.916670, -76.783330)"
37443,Seneca Township,30365,Valid,"Iron, IVA",11500.0,Found,1923.0,41.78333,-84.18333,"(41.783330, -84.183330)"
37444,Serrania de Varas,30366,Valid,"Iron, IVA",1500.0,Found,1875.0,-24.55,-69.06667,"(-24.550000, -69.066670)"
37445,Seth Ward,30367,Valid,H5,3800.0,Found,1977.0,34.26889,-101.64721999999999,"(34.268890, -101.647220)"
37446,Sevaruyo,30368,Valid,H5,12.37,Found,2001.0,-19.36775,-66.96786999999999,"(-19.367750, -66.967870)"
37447,Severny Kolchim,30369,Valid,H3,1390.0,Found,1965.0,60.5,57.0,"(60.500000, 57.000000)"
37448,Seymchan,30370,Valid,"Pallasite, PMG",323300.0,Found,1967.0,62.9,152.43333,"(62.900000, 152.433330)"
37449,Seymour,30371,Valid,"Iron, IAB-MG",25900.0,Found,1940.0,37.2375,-92.78694,"(37.237500, -92.786940)"
37450,Shafter Lake,30372,Valid,H5,3027.0,Found,1933.0,32.4,-102.58333,"(32.400000, -102.583330)"
37451,Shahdad,30373,Valid,H5,1074.0,Found,2005.0,30.553829999999998,57.784169999999996,"(30.553830, 57.784170)"
37452,Shalim 001,30374,Valid,LL6,286.0,Found,2000.0,18.185,55.11,"(18.185000, 55.110000)"
37453,Shalim 002,30375,Valid,L6,1248.0,Found,2000.0,18.707279999999997,55.72135,"(18.707280, 55.721350)"
37454,Shalim 003,30376,Valid,H5,10350.0,Found,2001.0,18.18233,55.501830000000005,"(18.182330, 55.501830)"
37455,Shalim 004,30377,Valid,H5,10350.0,Found,2001.0,18.18233,55.501830000000005,"(18.182330, 55.501830)"
37456,Shalim 005,30378,Valid,H5,344.66,Found,1998.0,18.21432,55.71321999999999,"(18.214320, 55.713220)"
37457,Shalim 006,30379,Valid,H6,374.42,Found,1998.0,18.44728,55.92163000000001,"(18.447280, 55.921630)"
37458,Shalim 007,30380,Valid,H6,323.85,Found,1998.0,18.526320000000002,55.93298000000001,"(18.526320, 55.932980)"
37459,Shalim 008,30381,Valid,H5,323.5,Found,2009.0,18.86795,55.45073000000001,"(18.867950, 55.450730)"
37460,Shalim 009,30382,Valid,L6,9472.2,Found,2009.0,18.872529999999998,55.475919999999995,"(18.872530, 55.475920)"
37461,Shalim 010,30383,Valid,L6,291.6,Found,2009.0,18.888679999999997,55.43785,"(18.888680, 55.437850)"
37462,Shalim 011,30384,Valid,H4,201.2,Found,2009.0,18.90015,55.593469999999996,"(18.900150, 55.593470)"
37463,Shalim 012,30385,Valid,H4,101.9,Found,2009.0,18.94255,55.63143,"(18.942550, 55.631430)"
37464,Shalim 013,30386,Valid,H4,405.8,Found,2009.0,18.98645,55.58648,"(18.986450, 55.586480)"
37465,Shalim 014,30387,Valid,L6,34.1,Found,2009.0,18.99932,55.495219999999996,"(18.999320, 55.495220)"
37466,Shalim 015,30388,Valid,L6,184.0,Found,2011.0,18.974,55.089,"(18.974000, 55.089000)"
37467,Shalim 016,30389,Valid,H5,84.4,Found,2011.0,18.65148,55.14188000000001,"(18.651480, 55.141880)"
37468,Shalim 017,30390,Valid,H5,127.1,Found,2011.0,18.653879999999997,55.1467,"(18.653880, 55.146700)"
37469,Shalim 018,30391,Valid,H4,347.8,Found,2011.0,18.89837,55.581869999999995,"(18.898370, 55.581870)"
37470,Shalim 019,30392,Valid,H4,19.21,Found,2011.0,18.911,55.5569,"(18.911000, 55.556900)"
37471,Shalim 020,30393,Valid,H4-6,24.9,Found,2011.0,18.91123,55.557019999999994,"(18.911230, 55.557020)"
37472,Shallowater,30394,Valid,Aubrite,4650.0,Found,1936.0,33.7,-101.93333,"(33.700000, -101.933330)"
37473,Shangdu,30395,Valid,"Iron, IIIAB",247000.0,Found,1957.0,42.5,114.0,"(42.500000, 114.000000)"
37474,Sharon Springs,30396,Valid,L6,23400.0,Found,1983.0,38.77083,-101.79833,"(38.770830, -101.798330)"
37475,Shaw,30397,Valid,L6/7,17500.0,Found,1937.0,39.53333,-103.33333,"(39.533330, -103.333330)"
37476,Shawnee,30398,Valid,"Iron, IAB-MG",8181.0,Found,2010.0,0.0,0.0,"(0.000000, 0.000000)"
37477,Sheephole Valley,30399,Valid,H4,62.1,Found,1999.0,34.125,-115.56333000000001,"(34.125000, -115.563330)"
37478,Sheephole Valley 002,30400,Valid,L4,4.4,Found,1999.0,34.125,-115.56333000000001,"(34.125000, -115.563330)"
37479,Shibayama,30401,Valid,L6,235.0,Found,1969.0,35.765,140.41,"(35.765000, 140.410000)"
37480,Shields,30402,Valid,H5,9780.0,Found,1962.0,38.7,-100.35,"(38.700000, -100.350000)"
37481,Shingle Springs,30403,Valid,"Iron, ungrouped",39000.0,Found,1869.0,38.66667,-120.93333,"(38.666670, -120.933330)"
37482,Shirahagi,30404,Valid,"Iron, IVA",22700.0,Found,1890.0,36.7,137.36667,"(36.700000, 137.366670)"
37483,Shiraiwa,30405,Valid,H4,950.0,Found,1915.0,39.5,140.2,"(39.500000, 140.200000)"
37484,Shi?r 001,30406,Valid,L6,936.8,Found,2001.0,18.508,53.98733000000001,"(18.508000, 53.987330)"
37485,Shi?r 002,30407,Valid,H5,88.6,Found,2001.0,18.5875,53.91417,"(18.587500, 53.914170)"
37486,Shi?r 003,30408,Valid,H5,234.0,Found,2000.0,18.5695,53.910169999999994,"(18.569500, 53.910170)"
37487,Shi?r 004,30409,Valid,H5,325.7,Found,2001.0,18.584329999999998,53.913669999999996,"(18.584330, 53.913670)"
37488,Shi?r 005,30410,Valid,H6,445.6,Found,2001.0,18.46617,53.83416999999999,"(18.466170, 53.834170)"
37489,Shi?r 006,30411,Valid,L3.9,432.0,Found,2000.0,18.415,53.988330000000005,"(18.415000, 53.988330)"
37490,Shi?r 007,30412,Valid,Ureilite,9024.0,Found,2001.0,18.2925,53.5675,"(18.292500, 53.567500)"
37491,Shi?r 008,30413,Valid,L5,244.0,Found,2002.0,18.54167,53.99833,"(18.541670, 53.998330)"
37492,Shi?r 009,30414,Valid,H4,185.0,Found,2001.0,18.56333,53.926669999999994,"(18.563330, 53.926670)"
37493,Shi?r 010,30415,Valid,L5,17604.0,Found,2001.0,18.55,53.97,"(18.550000, 53.970000)"
37494,Shi?r 011,30416,Valid,L4,478.0,Found,2001.0,18.558329999999998,53.91333,"(18.558330, 53.913330)"
37495,Shi?r 012,30417,Valid,H4,802.0,Found,2002.0,18.56167,53.971669999999996,"(18.561670, 53.971670)"
37496,Shi?r 013,30418,Valid,EH3,120.0,Found,2004.0,18.491670000000003,53.88166999999999,"(18.491670, 53.881670)"
37497,Shi?r 014,30419,Valid,L5,2579.0,Found,2004.0,18.32883,53.886,"(18.328830, 53.886000)"
37498,Shi?r 015,30420,Valid,L5,3409.3,Found,2001.0,18.54908,53.9229,"(18.549080, 53.922900)"
37499,Shi?r 016,30421,Valid,H5,84.48,Found,2001.0,18.4384,53.96892,"(18.438400, 53.968920)"
37500,Shi?r 017,30422,Valid,H4,12.83,Found,2001.0,18.42322,53.60905,"(18.423220, 53.609050)"
37501,Shi?r 018,30423,Valid,L6,116.54,Found,2001.0,18.537329999999997,53.933119999999995,"(18.537330, 53.933120)"
37502,Shi?r 019,30424,Valid,H4,1332.73,Found,2001.0,18.5475,53.8935,"(18.547500, 53.893500)"
37503,Shi?r 020,30425,Valid,H4-6,2200.72,Found,2001.0,18.55927,53.89155,"(18.559270, 53.891550)"
37504,Shi?r 021,30426,Valid,H4-6,135.23,Found,2001.0,18.60453,53.88757,"(18.604530, 53.887570)"
37505,Shi?r 022,30427,Valid,L5,255.25,Found,1998.0,18.1672,53.84555,"(18.167200, 53.845550)"
37506,Shi?r 023,30428,Valid,L5,841.0,Found,1998.0,18.552870000000002,53.98743,"(18.552870, 53.987430)"
37507,Shi?r 024,30429,Valid,L5,900.84,Found,1998.0,18.55473,53.996869999999994,"(18.554730, 53.996870)"
37508,Shi?r 025,30430,Valid,L6,7293.48,Found,1998.0,18.1074,53.8319,"(18.107400, 53.831900)"
37509,Shi?r 026,30431,Valid,H4,396.56,Found,1998.0,18.12303,53.754780000000004,"(18.123030, 53.754780)"
37510,Shi?r 027,30432,Valid,H6,61.39,Found,1998.0,18.1413,53.91205,"(18.141300, 53.912050)"
37511,Shi?r 028,30433,Valid,LL6,818.11,Found,1998.0,18.142770000000002,53.80753000000001,"(18.142770, 53.807530)"
37512,Shi?r 029,30434,Valid,H5,204.71,Found,1998.0,18.1501,53.80047,"(18.150100, 53.800470)"
37513,Shi?r 030,30435,Valid,H5,176.28,Found,1998.0,18.1536,53.77486999999999,"(18.153600, 53.774870)"
37514,Shi?r 031,30436,Valid,L6,503.76,Found,2003.0,18.21335,53.84675,"(18.213350, 53.846750)"
37515,Shi?r 032,30437,Valid,H5,69.52,Found,2003.0,18.041,53.69266999999999,"(18.041000, 53.692670)"
37516,Shi?r 033,30438,Valid,CR,1097.72,Found,2002.0,18.34725,53.7477,"(18.347250, 53.747700)"
37517,Shi?r 034,30439,Valid,H4,73.65,Found,2003.0,18.42062,54.050580000000004,"(18.420620, 54.050580)"
37518,Shi?r 035,30440,Valid,L6,355.06,Found,2003.0,18.429570000000002,54.04127,"(18.429570, 54.041270)"
37519,Shi?r 036,30441,Valid,H3,10175.0,Found,2002.0,18.50755,53.99325,"(18.507550, 53.993250)"
37520,Shi?r 037,30442,Valid,L5,1508.6,Found,2002.0,18.54202,53.93747,"(18.542020, 53.937470)"
37521,Shi?r 038,30443,Valid,L5,379.85,Found,2002.0,18.54588,53.933780000000006,"(18.545880, 53.933780)"
37522,Shi?r 039,30444,Valid,L4-5,2123.2,Found,2002.0,18.54723,53.95703,"(18.547230, 53.957030)"
37523,Shi?r 040,30445,Valid,L4-5,121.41,Found,2002.0,18.54777,53.95012,"(18.547770, 53.950120)"
37524,Shi?r 041,30446,Valid,L5,1400.2,Found,2002.0,18.55282,53.9355,"(18.552820, 53.935500)"
37525,Shi?r 042,30447,Valid,L6,393.86,Found,2003.0,18.57452,53.8161,"(18.574520, 53.816100)"
37526,Shi?r 043,30448,Valid,"Iron, IIIAB",8267.0,Found,2003.0,18.59243,53.81247,"(18.592430, 53.812470)"
37527,Shi?r 044,30449,Valid,H4,88.48,Found,2003.0,18.153170000000003,53.84195,"(18.153170, 53.841950)"
37528,Shi?r 045,30450,Valid,H6,2298.0,Found,2005.0,18.15169,53.94821999999999,"(18.151690, 53.948220)"
37529,Shi?r 046,30451,Valid,L5,182.0,Found,2005.0,18.54864,53.9505,"(18.548640, 53.950500)"
37530,Shi?r 047,30452,Valid,L6,396.0,Found,2005.0,18.547439999999998,53.99428,"(18.547440, 53.994280)"
37531,Shi?r 048,30453,Valid,L5/6,375.0,Found,2005.0,18.54747,53.99986,"(18.547470, 53.999860)"
37532,Shi?r 100,30454,Valid,H4-5,579.1,Found,2002.0,18.20355,53.811119999999995,"(18.203550, 53.811120)"
37533,Shi?r 101,30455,Valid,L6,1400.0,Found,2002.0,18.626179999999998,53.91583000000001,"(18.626180, 53.915830)"
37534,Shi?r 102,30456,Valid,L6,3600.0,Found,2002.0,18.6262,53.9156,"(18.626200, 53.915600)"
37535,Shi?r 103,30457,Valid,H4,842.5,Found,2002.0,18.521729999999998,53.80392,"(18.521730, 53.803920)"
37536,Shi?r 104,30458,Valid,L5,550.0,Found,2002.0,18.55185,53.909119999999994,"(18.551850, 53.909120)"
37537,Shi?r 105,30459,Valid,L5,490.5,Found,2002.0,18.54353,53.97635,"(18.543530, 53.976350)"
37538,Shi?r 106,30460,Valid,LL~5,379.59,Found,2001.0,18.19152,53.8129,"(18.191520, 53.812900)"
37539,Shi?r 107,30461,Valid,L~6,106.61,Found,2001.0,18.190279999999998,53.80828,"(18.190280, 53.808280)"
37540,Shi?r 108,30462,Valid,L~5,35.41,Found,2001.0,18.192320000000002,53.80368000000001,"(18.192320, 53.803680)"
37541,Shi?r 109,30463,Valid,L~6,114.04,Found,2001.0,18.65415,53.92847,"(18.654150, 53.928470)"
37542,Shi?r 110,30464,Valid,H~4,853.0,Found,2001.0,18.188979999999997,53.80485,"(18.188980, 53.804850)"
37543,Shi?r 111,30465,Valid,H~5,762.7,Found,2001.0,18.65213,53.92715,"(18.652130, 53.927150)"
37544,Shi?r 112,30466,Valid,L~6,36.8,Found,2007.0,18.24983,53.99637,"(18.249830, 53.996370)"
37545,Shi?r 113,30467,Valid,H~5,12.5,Found,2007.0,18.25095,53.99868000000001,"(18.250950, 53.998680)"
37546,Shi?r 114,30468,Valid,H~5,2.4,Found,2007.0,18.25285,53.99867,"(18.252850, 53.998670)"
37547,Shi?r 115,30469,Valid,H~5,2.9,Found,2007.0,18.253729999999997,53.99875,"(18.253730, 53.998750)"
37548,Shi?r 116,30470,Valid,H~5,2.9,Found,2007.0,18.25375,53.998630000000006,"(18.253750, 53.998630)"
37549,Shi?r 117,30471,Valid,H~5,4.8,Found,2007.0,18.254379999999998,53.998380000000004,"(18.254380, 53.998380)"
37550,Shi?r 118,30472,Valid,L/LL4,10.2,Found,2007.0,18.25305,53.99551999999999,"(18.253050, 53.995520)"
37551,Shi?r 119,30473,Valid,H~5,6.8,Found,2007.0,18.25423,53.998,"(18.254230, 53.998000)"
37552,Shi?r 120,30474,Valid,H~5,8.2,Found,2007.0,18.25465,53.99446999999999,"(18.254650, 53.994470)"
37553,Shi?r 121,30475,Valid,H4,49.0,Found,2007.0,18.25862,53.99213,"(18.258620, 53.992130)"
37554,Shi?r 122,30476,Valid,H~5,46.2,Found,2007.0,18.25873,53.9932,"(18.258730, 53.993200)"
37555,Shi?r 123,30477,Valid,H~5,48.2,Found,2007.0,18.25872,53.9932,"(18.258720, 53.993200)"
37556,Shi?r 124,30478,Valid,H~5,1.9,Found,2007.0,18.25868,53.993230000000004,"(18.258680, 53.993230)"
37557,Shi?r 125,30479,Valid,H~5,23.9,Found,2007.0,18.25795,53.99355,"(18.257950, 53.993550)"
37558,Shi?r 126,30480,Valid,H5,11.7,Found,2007.0,18.25795,53.99341999999999,"(18.257950, 53.993420)"
37559,Shi?r 127,30481,Valid,H~5,6.1,Found,2007.0,18.25805,53.99318,"(18.258050, 53.993180)"
37560,Shi?r 128,30482,Valid,H~5,52.4,Found,2007.0,18.258129999999998,53.99316999999999,"(18.258130, 53.993170)"
37561,Shi?r 129,30483,Valid,H~5,25.2,Found,2007.0,18.258020000000002,53.993469999999995,"(18.258020, 53.993470)"
37562,Shi?r 130,30484,Valid,H~5,13.4,Found,2007.0,18.25818,53.99313000000001,"(18.258180, 53.993130)"
37563,Shi?r 131,30485,Valid,H~5,2.8,Found,2007.0,18.25838,53.992819999999995,"(18.258380, 53.992820)"
37564,Shi?r 132,30486,Valid,H~5,13.6,Found,2007.0,18.25875,53.99245,"(18.258750, 53.992450)"
37565,Shi?r 133,30487,Valid,H~5,12.3,Found,2007.0,18.259420000000002,53.99298,"(18.259420, 53.992980)"
37566,Shi?r 134,30488,Valid,H~5,0.5,Found,2007.0,18.25883,53.99285,"(18.258830, 53.992850)"
37567,Shi?r 135,30489,Valid,H~5,69.7,Found,2007.0,18.25902,53.991769999999995,"(18.259020, 53.991770)"
37568,Shi?r 136,30490,Valid,H~5,1.6,Found,2007.0,18.259320000000002,53.991080000000004,"(18.259320, 53.991080)"
37569,Shi?r 137,30491,Valid,L~4,150.9,Found,2007.0,18.25432,53.997330000000005,"(18.254320, 53.997330)"
37570,Shi?r 138,30492,Valid,L~6,17.4,Found,2007.0,18.25435,53.99495,"(18.254350, 53.994950)"
37571,Shi?r 139,30493,Valid,L~6,17.2,Found,2007.0,18.25393,53.99697,"(18.253930, 53.996970)"
37572,Shi?r 140,30494,Valid,H~5,37.6,Found,2007.0,18.254,53.99872,"(18.254000, 53.998720)"
37573,Shi?r 141,30495,Valid,H~5,38.6,Found,2007.0,18.253870000000003,53.99783000000001,"(18.253870, 53.997830)"
37574,Shi?r 142,30496,Valid,H~5,25.3,Found,2007.0,18.25147,53.99885,"(18.251470, 53.998850)"
37575,Shi?r 143,30497,Valid,H~5,16.0,Found,2007.0,18.25145,53.996930000000006,"(18.251450, 53.996930)"
37576,Shi?r 144,30498,Valid,H~6,10.2,Found,2007.0,18.2517,53.9981,"(18.251700, 53.998100)"
37577,Shi?r 145,30499,Valid,H~5,12.7,Found,2007.0,18.25222,53.99795,"(18.252220, 53.997950)"
37578,Shi?r 146,30500,Valid,H~5,6.9,Found,2007.0,18.25188,53.998,"(18.251880, 53.998000)"
37579,Shi?r 147,30501,Valid,H~5,20.7,Found,2007.0,18.250870000000003,53.99695,"(18.250870, 53.996950)"
37580,Shi?r 148,30502,Valid,H~5,23.0,Found,2007.0,18.25072,53.996669999999995,"(18.250720, 53.996670)"
37581,Shi?r 149,30503,Valid,H~5,14.1,Found,2007.0,18.25217,53.99737,"(18.252170, 53.997370)"
37582,Shi?r 150,30504,Valid,H~5,61.3,Found,2007.0,18.25398,53.995219999999996,"(18.253980, 53.995220)"
37583,Shi?r 151,30505,Valid,H~5,8.1,Found,2007.0,18.25423,53.99485,"(18.254230, 53.994850)"
37584,Shi?r 152,30506,Valid,H~5,12.8,Found,2007.0,18.2552,53.99703,"(18.255200, 53.997030)"
37585,Shi?r 153,30507,Valid,H~5,9.8,Found,2007.0,18.25432,53.9955,"(18.254320, 53.995500)"
37586,Shi?r 154,30508,Valid,H~5,53.2,Found,2007.0,18.25895,53.993730000000006,"(18.258950, 53.993730)"
37587,Shi?r 155,30509,Valid,H4,32.5,Found,2007.0,18.25985,53.992819999999995,"(18.259850, 53.992820)"
37588,Shi?r 156,30510,Valid,H~5,130.0,Found,2007.0,18.2611,53.99332,"(18.261100, 53.993320)"
37589,Shi?r 157,30511,Valid,H~5,5.6,Found,2007.0,18.26105,53.99233,"(18.261050, 53.992330)"
37590,Shi?r 158,30512,Valid,H~5,61.4,Found,2007.0,18.25928,53.99248000000001,"(18.259280, 53.992480)"
37591,Shi?r 159,30513,Valid,H~5,113.8,Found,2007.0,18.2591,53.99205,"(18.259100, 53.992050)"
37592,Shi?r 160,30514,Valid,Lunar,100.86,Found,2008.0,18.33633,53.3335,"(18.336330, 53.333500)"
37593,Shi?r 161,30515,Valid,Lunar,57.2,Found,2008.0,18.604167,53.914667,"(18.604167, 53.914667)"
37594,Shi?r 162,30516,Valid,Lunar (feldsp. breccia),5525.0,Found,2006.0,18.566670000000002,53.833330000000004,"(18.566670, 53.833330)"
37595,Shi?r 163,30517,Valid,H4,1872.3,Found,2002.0,18.55712,53.913819999999994,"(18.557120, 53.913820)"
37596,Shi?r 164,30518,Valid,CV3,353.0,Found,2002.0,18.2525,53.998,"(18.252500, 53.998000)"
37597,Shi?r 165,30519,Valid,H4,520.6,Found,2008.0,18.6066,53.96015,"(18.606600, 53.960150)"
37598,Shi?r 166,30520,Valid,Lunar,128.8,Found,2008.0,18.54908,53.97798,"(18.549080, 53.977980)"
37599,Shi?r 167,30521,Valid,L6,17.65,Found,2009.0,18.32333,53.38766999999999,"(18.323330, 53.387670)"
37600,Shi?r 168,30522,Valid,H5,12688.0,Found,2004.0,18.60667,53.95117,"(18.606670, 53.951170)"
37601,Shi?r 169,30523,Valid,H5,1304.0,Found,2004.0,18.60417,53.96833,"(18.604170, 53.968330)"
37602,Shi?r 170,30524,Valid,LL5,173.2,Found,2009.0,18.364420000000003,53.59686,"(18.364420, 53.596860)"
37603,Shi?r 171,30525,Valid,LL4,74.59999999999998,Found,2009.0,18.63578,53.904669999999996,"(18.635780, 53.904670)"
37604,Shi?r 174,30526,Valid,LL6,120.0,Found,2010.0,18.54362,53.99125,"(18.543620, 53.991250)"
37605,Shi?r 175,30527,Valid,L~5,852.0,Found,2000.0,18.54717,53.9381,"(18.547170, 53.938100)"
37606,Shi?r 176,30528,Valid,L6,1170.0,Found,2010.0,18.22012,53.820969999999996,"(18.220120, 53.820970)"
37607,Shohaku,30529,Valid,Iron,101.0,Found,1938.0,40.31667,126.91667,"(40.316670, 126.916670)"
37608,Shrewsbury,30530,Valid,"Iron, IAB-sLL",12000.0,Found,1907.0,39.76667,-76.66667,"(39.766670, -76.666670)"
37609,Sidney,30531,Valid,L,6000.0,Found,1941.0,41.05,-102.9,"(41.050000, -102.900000)"
37610,Sierra Blanca,30532,Valid,"Iron, IAB?",405.0,Found,1784.0,27.15,-104.9,"(27.150000, -104.900000)"
